sector,subsector,tipo,tipo_id,definicion,magnitudes,keywords_fuertes,keywords_debiles
SALUD,SALUD PUBLICA,COMISIONES MEDICAS (COMPIN),SALUD.SALUD_PUBLICA.COMISIONES_MEDICAS_COMPIN,Infraestructura para el funcionamiento de las Comisiones de Medicina Preventiva e Invalidez,METROS CUADRADOS,"comisiones, compin, medicas, medicina, invalidez",preventiva
SALUD,SALUD PUBLICA,CENTRAL NACIONAL DE ABASTECIMIENTO (CENABAST),SALUD.SALUD_PUBLICA.CENTRAL_NACIONAL_DE_ABASTECIMIENTO_CENABAST,"Infraestructura para el funcionamiento de la Central de Abastecimiento del Sistema Nacional de Servicios de Salud: oficinas operativas, administrativas, bodegas, logística, etc",METROS CUADRADOS,"central, abastecimiento, cenabast, bodegas, logistica","operativas, sistema, administrativas, salud"
SALUD,ALTA COMPLEJIDAD,EQUIPOS/EQUIPAMIENTO ALTA COMPLEJIDAD,SALUD.ALTA_COMPLEJIDAD.EQUIPOSEQUIPAMIENTO_ALTA_COMPLEJIDAD,Inversión en equipos y/o equipamiento de centros hospitalarios que comunmente incluyen obras civiles para su correcta implementación,UNIDAD,"alta, equipos, complejidad, comunmente, incluyen","civiles, correcta, implementacion, hospitalarios, centros"
SALUD,ALTA COMPLEJIDAD,HOSPITAL DE ALTA COMPLEJIDAD,SALUD.ALTA_COMPLEJIDAD.HOSPITAL_DE_ALTA_COMPLEJIDAD,"Iniciativas relacionadas a hospitales de alta complejidad que cuentan con desarrollo de especialidades y unidades de apoyo de alta resolutividad y desarrollo tecnologico, considerando la formacion del recurso humano especializado.",METROS CUADRADOS,"alta, hospital, complejidad, desarrollo, recurso","tecnologico, considerando, humano, cuentan, resolutividad, hospitales, especializado, especialidades"
SALUD,ALTA COMPLEJIDAD,UNIDADES CRITICAS DE ALTA COMPLEJIDAD (UCA),SALUD.ALTA_COMPLEJIDAD.UNIDADES_CRITICAS_DE_ALTA_COMPLEJIDAD_UCA,"Iniciativas de infraestructura y equipos que incluyen UPC, quirófanos, angiografia u otros de apoyo oncológico por ejemplo radioterapia.",METROS CUADRADOS,"criticas, uca, unidades, alta, complejidad","upc, quirofanos, angiografia, oncologico, radioterapia, incluyen, equipos, apoyo"
SALUD,ALTA COMPLEJIDAD,CENTRO DE DIAGNOSTICO TERAPEÚTICO (CDT),SALUD.ALTA_COMPLEJIDAD.CENTRO_DE_DIAGNOSTICO_TERAPEUTICO_CDT,Inicitivas de infraestructura y equipamiento para centros de diagnostico y tratamiento terapéutico asociados a hospitales de la red de salud pública.,METROS CUADRADOS,"diagnostico, terapeutico, cdt, centro, asociados","hospitales, tratamiento, centros, salud, red"
SALUD,ALTA COMPLEJIDAD,INSTITUTO DE ESPECIALIDADES,SALUD.ALTA_COMPLEJIDAD.INSTITUTO_DE_ESPECIALIDADES,"Iniciativas de infraestructura y equipos relacionadas a Institutos de Especialidad que atienden patologías altamente complejas o importantes a nivel nacional, y tienen funciones clínicas, docente y de investigación en salud",METROS CUADRADOS,"instituto, especialidades, institutos, especialidad, atienden","patologias, altamente, complejas, importantes, clinicas, docente, funciones, investigacion"
SALUD,ALTA COMPLEJIDAD,CENTRO DE SANGRE,SALUD.ALTA_COMPLEJIDAD.CENTRO_DE_SANGRE,"Establecimiento especializado que incluye las funciones relacionadas con la promoción, donación, procesamiento y producción de componentes sanguíneos, la calificación microbiológica e inmunohematológica de la sangre donada y el etiquetaje de sus componentes. Puede cumplir otras funciones establecidas por el MINSAL como Laboratorio de Referencia en Inmunohematología, Banco de Tejidos, entre otras",METROS CUADRADOS,"sangre, centro, funciones, componentes, donacion","sanguineos, calificacion, microbiologica, inmunohematologica, donada, etiquetaje, cumplir, establecidas"
SALUD,ALTA COMPLEJIDAD,OTROS ALTA COMPLEJIDAD,SALUD.ALTA_COMPLEJIDAD.OTROS_ALTA_COMPLEJIDAD,Otras iniciativas no clasificables en los tipos anteriores y/o cuando se intervenga una o más unidades o servicios hospitalarios de alta complejidad,METROS CUADRADOS | UNIDAD,"alta, complejidad, intervenga, hospitalarios, unidades",
SALUD,MEDIA COMPLEJIDAD,EQUIPOS/EQUIPAMIENTO MEDIA COMPLEJIDAD,SALUD.MEDIA_COMPLEJIDAD.EQUIPOSEQUIPAMIENTO_MEDIA_COMPLEJIDAD,Inversión en equipos y/o equipamiento de centros hospitalarios que pudieran incluir obras civiles para su correcta implementación,UNIDAD,"equipos, media, complejidad, pudieran, incluir","civiles, correcta, implementacion, hospitalarios, centros"
SALUD,MEDIA COMPLEJIDAD,CENTRO REFERENCIA SALUD (CRS),SALUD.MEDIA_COMPLEJIDAD.CENTRO_REFERENCIA_SALUD_CRS,"iniciativas de infraestructura y equipos para dispositivos de referencia secundario, de atención ambulatoria de consulta y exámenes clinicos y de imagenología",METROS CUADRADOS,"referencia, crs, salud, centro, dispositivos","secundario, consulta, examenes, imagenologia, clinicos, ambulatoria, equipos, atencion"
SALUD,MEDIA COMPLEJIDAD,CONSULTORIO ESPECIALIDADES (CAE),SALUD.MEDIA_COMPLEJIDAD.CONSULTORIO_ESPECIALIDADES_CAE,Iniciativas de infraestructura y equipamiento para consultorios adosados de especialidades médicas asociados a hospitales de media complejidad de la red de salud pública.,METROS CUADRADOS,"consultorio, cae, especialidades, consultorios, adosados","medicas, asociados, hospitales, media, complejidad, salud, red"
SALUD,MEDIA COMPLEJIDAD,UNIDAD DE TRATAMIENTO INTERMEDIO (UTI),SALUD.MEDIA_COMPLEJIDAD.UNIDAD_DE_TRATAMIENTO_INTERMEDIO_UTI,"Iniciativas de infraestructura y equipos, destinadas a proveer prestaciones de salud para la recuperación, rehabilitación y cuidados paliativos; que cuentan con desarrollo de especialidades y unidades de apoyo de alta resolutividad y desarrollo tecnologico.",METROS CUADRADOS,"uti, intermedio, unidad, tratamiento, desarrollo","prestaciones, recuperacion, paliativos, tecnologico, cuidados, cuentan, resolutividad, proveer"
SALUD,MEDIA COMPLEJIDAD,HOSPITAL DE MEDIANA COMPLEJIDAD,SALUD.MEDIA_COMPLEJIDAD.HOSPITAL_DE_MEDIANA_COMPLEJIDAD,"Iniciativas relacionadas a hospitales de media complejidad, destinadas a proveer prestaciones de salud para la recuperación, rehabilitación y cuidados paliativos; y colaborar en las actividades de fomento y protección, mediante acciones ambulatorias o en atención cerrada.",METROS CUADRADOS,"mediana, hospital, complejidad, colaborar, ambulatorias","prestaciones, recuperacion, paliativos, cuidados, hospitales, proveer, rehabilitacion, fomento"
SALUD,MEDIA COMPLEJIDAD,CENTRO DE SALUD MENTAL COMUNITARIO (COSAM),SALUD.MEDIA_COMPLEJIDAD.CENTRO_DE_SALUD_MENTAL_COMUNITARIO_COSAM,"Iniciativas para centros de salud mental de los servicios de salud, establecimientos de atención ambulatoria, dedicados al área de salud mental y psiquiatría, que apoya y complementa a los consultorios de la comuna en la cual funciona.",METROS CUADRADOS,"mental, cosam, salud, comunitario, centro","psiquiatria, apoya, comuna, funciona, dedicados, complementa, consultorios, ambulatoria"
SALUD,MEDIA COMPLEJIDAD,CENTRO DE DIALISIS,SALUD.MEDIA_COMPLEJIDAD.CENTRO_DE_DIALISIS,"Iniciativas de infraestructura y equipos perteneciente a un establecimiento o unidad asistencial, constituido por un conjunto de recursos humanos, físicos y tecnológicos, destinado a realizar procedimientos de sustitución renal a pacientes con enfermedad renal aguda o crónica terminal, a través de hemodiálisis o peritoneodiálisis",METROS CUADRADOS | UNIDAD,"dialisis, centro, renal, perteneciente, asistencial","constituido, humanos, fisicos, tecnologicos, procedimientos, sustitucion, pacientes, enfermedad"
SALUD,MEDIA COMPLEJIDAD,BASES SAMU Y CENTROS REGULADORES,SALUD.MEDIA_COMPLEJIDAD.BASES_SAMU_Y_CENTROS_REGULADORES,"Iniciativas de infraestructura y equipos que entregan atención prehospitalaria oportuna, con un enfoque prospectivo, integral y articulador de la emergencia en red, con un equipo humano de excelencia, con tecnología de punta, siendo el líder en lo que respecta a la atención sanitaria prehospitalaria y los desastres con enfoque de gestión integral del riesgo.",METROS CUADRADOS | UNIDAD,"bases, samu, reguladores, centros, prehospitalaria","enfoque, integral, atencion, entregan, prospectivo, articulador, equipo, excelencia"
SALUD,MEDIA COMPLEJIDAD,OTROS MEDIA COMPLEJIDAD,SALUD.MEDIA_COMPLEJIDAD.OTROS_MEDIA_COMPLEJIDAD,Otras iniciativas no clasificables en los tipos anteriores y/o cuando se intervenga una o más unidades o servicios hospitalarios de mediana complejidad,METROS CUADRADOS | UNIDAD,"complejidad, media, mediana, intervenga, hospitalarios",unidades
SALUD,BAJA COMPLEJIDAD,HOSPITAL DE BAJA COMPLEJIDAD,SALUD.BAJA_COMPLEJIDAD.HOSPITAL_DE_BAJA_COMPLEJIDAD,"Iniciativas para Hospital Familiar y Comunitario, que brinda servicios de Atención Primaria de Salud (APS): atención cerrada y de urgencia, ambulancia, atención domiciliaria y hacia la comunidad basado en el Modelo de atención integral de Salud (MAIS).",METROS CUADRADOS,"hospital, baja, complejidad, atencion, salud","aps, ambulancia, domiciliaria, comunidad, basado, mais, brinda, modelo"
SALUD,BAJA COMPLEJIDAD,CENTRO DE SALUD FAMILIAR (CESFAM),SALUD.BAJA_COMPLEJIDAD.CENTRO_DE_SALUD_FAMILIAR_CESFAM,"iniciativas para centros de salud familiar, destinados a la promoción, prevención, curación, tratamiento, cuidados domiciliarios y rehabilitación de la salud; con atención ambulatoria, bajo el Modelo de Salud Integral con Enfoque Familiar y Comunitario.",METROS CUADRADOS,"familiar, cesfam, salud, centro, curacion","prevencion, modelo, enfoque, promocion, cuidados, ambulatoria, integral, domiciliarios"
SALUD,BAJA COMPLEJIDAD,CENTRO COMUNITARIO DE SALUD FAMILIAR (CECOSF),SALUD.BAJA_COMPLEJIDAD.CENTRO_COMUNITARIO_DE_SALUD_FAMILIAR_CECOSF,"Iniciativas para Centro Comunitario de Salud Familiar, que brinda atenciones básicas de salud y trabaja al alero de un CES o CESFAM,",METROS CUADRADOS,"familiar, cecosf, comunitario, salud, centro","atenciones, trabaja, alero, ces, brinda, basicas, cesfam"
SALUD,BAJA COMPLEJIDAD,POSTA RURAL,SALUD.BAJA_COMPLEJIDAD.POSTA_RURAL,"Iniciativas para Postas de Salud Rural, destinados al fomento y protección de la salud, promoción, prevención, trabajo comunitario en salud y a su vez, recepción y atención de problemas de salud, derivando a otros establecimientos de la red las situaciones que no pueden ser resueltas en ese nivel y las urgencias que presentan los habitantes de la localidad.",METROS CUADRADOS,"posta, rural, salud, postas, vez","problemas, derivando, situaciones, resueltas, urgencias, habitantes, localidad, prevencion"
SALUD,BAJA COMPLEJIDAD,SAPU - SUR,SALUD.BAJA_COMPLEJIDAD.SAPU__SUR,"Iniciativas para Servicios de Atención Primaria de Urgencia ( SAPU) y/o Servicio de Urgencia Rural (SUR), establecimientos de salud que ofrecen atención a las necesidades de urgencia/emergencia de baja complejidad, que se emplazan adosados a un Centro de Salud de Atención Primaria o en un local anexo",METROS CUADRADOS,"sur, sapu, urgencia, atencion, primaria","salud, necesidades, emplazan, anexo, ofrecen, emergencia, adosados, rural"
SALUD,BAJA COMPLEJIDAD,SAR,SALUD.BAJA_COMPLEJIDAD.SAR,"Iniciativas para Servicio Alta Resolutividad, que provee de atención médica de urgencia, oportuna, resolutiva y de calidad a la población inscrita, en un horario que complementa el funcionamiento del CESFAM y SAPU.",METROS CUADRADOS,"sar, provee, medica, resolutiva, inscrita","horario, oportuna, complementa, sapu, resolutividad, urgencia, calidad, cesfam"
SALUD,BAJA COMPLEJIDAD,OTROS BAJA COMPLEJIDAD,SALUD.BAJA_COMPLEJIDAD.OTROS_BAJA_COMPLEJIDAD,Otras iniciativas no clasificables en los tipos anteriores y/o cuando se intervenga una o más unidades o servicios hospitalarios de baja complejidad,METROS CUADRADOS | UNIDAD,"baja, complejidad, intervenga, hospitalarios, unidades",
TRANSPORTE,ADMINISTRACION TRANSPORTE,EDIFICACION PUBLICA,TRANSPORTE.ADMINISTRACION_TRANSPORTE.EDIFICACION_PUBLICA,"Considera iniciativas de edificación y equipamiento destinadas al funcionamiento administrativo de instituciones relacionadas con el sector, (por ejemplo: oficinas administrativas de ministerios de Obras Públicas, de Transportes, servicios públicos y sus organismos dependientes, Empresas del Estado portuarias y de transporte público)",METROS CUADRADOS | NUMERO DE FUNCIONARIOS | UNIDAD (Para la compra de equipos o equipamiento),"transportes, portuarias, empresas, estado, organismos","dependientes, transporte, administrativas"
TRANSPORTE,INTERSUBSECTORIAL TRANSPORTE,INTERSUBSECTORIAL TRANSPORTE,TRANSPORTE.INTERSUBSECTORIAL_TRANSPORTE.INTERSUBSECTORIAL_TRANSPORTE,Iniciativas que consideran acciones que agrupan proyectos relacionados con más de un subsector.,METROS LINEALES | METROS CUADRADOS | METROS CUBICOS | METROS CUBICOS DE MATERIAL | KILOMETROS | UNIDAD | SITIOS DE ATRAQUE | NUMERO DE ANDENES,"transporte, intersubsectorial, consideran, acciones, agrupan",relacionados
TRANSPORTE,TRANSPORTE FERROVIARIO,TRANSPORTE FERROVIARIO,TRANSPORTE.TRANSPORTE_FERROVIARIO.TRANSPORTE_FERROVIARIO,Iniciativas para el transporte ferroviario urbano e interurbano de empresas del Estado para el transporte público: EFE y METRO.,KILOMETROS | UNIDAD | METROS CUADRADOS | METROS,"ferroviario, transporte, efe, metro, interurbano","empresas, estado, urbano"
TRANSPORTE,TRANSPORTE INTERURBANO,CAMINO BASICO INTERMEDIO,TRANSPORTE.TRANSPORTE_INTERURBANO.CAMINO_BASICO_INTERMEDIO,"Iniciativas de caminos básicos intermedios referidos a obras de mejoramiento en las componentes de geometría, carpeta de rodado, estructura, saneamiento y/o seguridad vial.",KILOMETROS,"basico, intermedio, camino, intermedios, referidos","geometria, rodado, saneamiento, basicos, componentes, estructura, vial, mejoramiento"
TRANSPORTE,TRANSPORTE INTERURBANO,SENDAS MULTIPROPOSITO (CICLOVIAS),TRANSPORTE.TRANSPORTE_INTERURBANO.SENDAS_MULTIPROPOSITO_CICLOVIAS,"Iniciativas de caminos de bajo estandar que permiten la conectividad vehicular motorizado y no motorizado, para fines múltiples.",KILOMETROS,"multiproposito, ciclovias, sendas, motorizado, multiples","permiten, conectividad, fines, vehicular, estandar, caminos"
TRANSPORTE,TRANSPORTE INTERURBANO,RUTA,TRANSPORTE.TRANSPORTE_INTERURBANO.RUTA,"Iniciativas de infraestructura vial de caminos nacionales, regionales y comunales que unen ciudades, pueblos, localidades rurales o que permiten el acceso a zonas productivas, turísticas, países vecinos o rutas fronterizas.",KILOMETROS,"ruta, unen, ciudades, pueblos, paises","vecinos, fronterizas, productivas, turisticas, permiten, localidades, vial, rurales"
TRANSPORTE,TRANSPORTE INTERURBANO,SEÑALETICA,TRANSPORTE.TRANSPORTE_INTERURBANO.SENALETICA,"Iniciativas para señalética vial en sendas, caminos, rutas y/o autopistas",UNIDAD,"senaletica, autopistas, sendas, vial, rutas",caminos
TRANSPORTE,TRANSPORTE INTERURBANO,PARADERO INTERURBANO,TRANSPORTE.TRANSPORTE_INTERURBANO.PARADERO_INTERURBANO,Iniciativas para paraderos en caminos y rutas interurbanas.,UNIDAD | METROS CUADRADOS,"paradero, interurbano, paraderos, interurbanas, rutas",caminos
TRANSPORTE,TRANSPORTE INTERURBANO,PUENTE,TRANSPORTE.TRANSPORTE_INTERURBANO.PUENTE,Iniciativas de puentes en caminos y rutas interurbanas,METROS LINEALES,"puente, puentes, interurbanas, rutas, caminos",
TRANSPORTE,TRANSPORTE INTERURBANO,MIRADORES,TRANSPORTE.TRANSPORTE_INTERURBANO.MIRADORES,"Iniciativas de infraestructura complementaria a caminos o rutas, consistente en áreas de detención para visualización de paisaje, descanso o recreación.",UNIDAD | METROS CUADRADOS,"miradores, complementaria, visualizacion, detencion, descanso","paisaje, recreacion, rutas, caminos, consistente, areas"
TRANSPORTE,TRANSPORTE INTERURBANO,PASARELA PEATONAL,TRANSPORTE.TRANSPORTE_INTERURBANO.PASARELA_PEATONAL,Iniciativas de estructuras que permiten el cruce de peatones en caminos o rutas.,METROS LINEALES | UNIDAD,"pasarela, peatonal, cruce, peatones, permiten","estructuras, rutas, caminos"
TRANSPORTE,TRANSPORTE INTERURBANO,SENDAS DE PENETRACION,TRANSPORTE.TRANSPORTE_INTERURBANO.SENDAS_DE_PENETRACION,"Iniciativas de caminos de bajo estandar que otorgan acceso a áreas geográficas que no cuentan con vias de conectividad y que presentan potencialidades para el desarrollo de actividades económicas, productivas o de interés estratégico.",KILOMETROS,"penetracion, sendas, otorgan, geograficas, potencialidades","interes, estrategico, economicas, productivas, cuentan, conectividad, presentan, estandar"
TRANSPORTE,"TRANSPORTE MARÍTIMO, FLUVIAL Y LACUSTRE",TERMINAL DE PASAJEROS,TRANSPORTE.TRANSPORTE_MARITIMO_FLUVIAL_Y_LACUSTRE.TERMINAL_DE_PASAJEROS,Iniciativas de infraestructura para la llegada o salidas de pasajeros y servicios de control de transporte marítimo nacional o internacional.,METROS CUADRADOS | SITIOS DE ATRAQUE,"pasajeros, terminal, llegada, salidas, internacional","maritimo, control, transporte"
TRANSPORTE,"TRANSPORTE MARÍTIMO, FLUVIAL Y LACUSTRE",EMBARCADERO,TRANSPORTE.TRANSPORTE_MARITIMO_FLUVIAL_Y_LACUSTRE.EMBARCADERO,"Iniciativas de infrastructura para embarque de pasajeros y/o de carga y descarga, de embarcaciones menores.",METROS CUADRADOS | SITIOS DE ATRAQUE,"embarcadero, infrastructura, embarque, embarcaciones, menores","pasajeros, carga, descarga"
TRANSPORTE,"TRANSPORTE MARÍTIMO, FLUVIAL Y LACUSTRE",MUELLE,TRANSPORTE.TRANSPORTE_MARITIMO_FLUVIAL_Y_LACUSTRE.MUELLE,"Iniciativas de infrastructura para embarque de pasajeros y/o de carga y descarga, de embarcaciones menores.",METROS CUADRADOS | METROS LINEALES,"muelle, infrastructura, embarque, embarcaciones, menores","pasajeros, carga, descarga"
TRANSPORTE,"TRANSPORTE MARÍTIMO, FLUVIAL Y LACUSTRE",RAMPA PORTUARIA,TRANSPORTE.TRANSPORTE_MARITIMO_FLUVIAL_Y_LACUSTRE.RAMPA_PORTUARIA,"Iniciativas para infraestructura de rampas de los terminales de conectividad, para la atención de naves, embarcaciones o artefactos navales de cualquier índole para operaciones de transferecnia de carga y/o pasajeros entre modos marítimos y terrestre.",METROS CUADRADOS | METROS LINEALES,"rampa, portuaria, naves, artefactos, navales","indole, transferecnia, terminales, operaciones, modos, maritimos, rampas, conectividad"
TRANSPORTE,"TRANSPORTE MARÍTIMO, FLUVIAL Y LACUSTRE",TERMINAL PORTUARIO,TRANSPORTE.TRANSPORTE_MARITIMO_FLUVIAL_Y_LACUSTRE.TERMINAL_PORTUARIO,"Comprende territorio maritimo y terrestre destinado a la transferencia. Incluye obras de abrigo, muelles, frentes de atraque, áreas de respaldo, edificaciones y equipos destinadas al almacenamiento, intercambio modal, carguío, maniobra y servicios para carga, vehículos y pasajeros.",METROS CUADRADOS | SITIOS DE ATRAQUE,"portuario, terminal, frentes, respaldo, intercambio","modal, carguio, maniobra, abrigo, territorio, maritimo, muelles, atraque"
TRANSPORTE,"TRANSPORTE MARÍTIMO, FLUVIAL Y LACUSTRE",BORDE COSTERO,TRANSPORTE.TRANSPORTE_MARITIMO_FLUVIAL_Y_LACUSTRE.BORDE_COSTERO,"Espacios públicos que limitan con el mar, lagos o cursos de agua y que requieren proteger bienes ante amenazas y/o presentan oportunidades de mejora o puesta en valor de áreas para la recreación, la actividad física, el esparcimiento y la contemplación.",METROS CUADRADOS,"costero, borde, limitan, lagos, requieren","bienes, ante, amenazas, mejora, fisica, contemplacion, cursos, oportunidades"
TRANSPORTE,"TRANSPORTE MARÍTIMO, FLUVIAL Y LACUSTRE",EXPLANADA,TRANSPORTE.TRANSPORTE_MARITIMO_FLUVIAL_Y_LACUSTRE.EXPLANADA,Infraestructura consistente en un área horizontal destinada a la transferencia de carga y descarga.,METROS CUADRADOS | METROS CUBICOS DE MATERIAL,"explanada, horizontal, area, transferencia, carga","descarga, consistente"
TRANSPORTE,"TRANSPORTE MARÍTIMO, FLUVIAL Y LACUSTRE",EXPLANADA Y RAMPA,TRANSPORTE.TRANSPORTE_MARITIMO_FLUVIAL_Y_LACUSTRE.EXPLANADA_Y_RAMPA,Infraestructura consistente en rampa y explanada para operaciones de transferencia de carga y/o pasajeros entre modos marítimos y terrestre.,METROS CUADRADOS | METROS CUBICOS DE MATERIAL,"explanada, rampa, operaciones, modos, maritimos","transferencia, terrestre, carga, pasajeros, consistente"
TRANSPORTE,"TRANSPORTE MARÍTIMO, FLUVIAL Y LACUSTRE",DEFENSA MARITIMA,TRANSPORTE.TRANSPORTE_MARITIMO_FLUVIAL_Y_LACUSTRE.DEFENSA_MARITIMA,"infraestructura tendiente a proteger zonas del borde costero y evitar inundaciones, daños y socavamientos en áreas litorales o instalaciones portuarias.",METROS LINEALES | METROS CUBICOS,"maritima, defensa, evitar, inundaciones, socavamientos","litorales, danos, portuarias, tendiente, proteger, costero, borde, zonas"
TRANSPORTE,"TRANSPORTE URBANO, Y VIALIDAD PEATONAL",CICLOVIAS URBANAS,TRANSPORTE.TRANSPORTE_URBANO_Y_VIALIDAD_PEATONAL.CICLOVIAS_URBANAS,Iniciativas para ciclovias o ciclorutas en cuidades y áreas urbanas.,METROS LINEALES | METROS CUADRADOS,"ciclovias, urbanas, ciclorutas, cuidades, areas",
TRANSPORTE,"TRANSPORTE URBANO, Y VIALIDAD PEATONAL",GESTION DE TRANSITO,TRANSPORTE.TRANSPORTE_URBANO_Y_VIALIDAD_PEATONAL.GESTION_DE_TRANSITO,Conjunto de iniciativas de bajo monto de inversión destinadas al mejoramiento de la gestión de tránsito.,UNIDAD,"transito, gestion, monto, mejoramiento, conjunto",
TRANSPORTE,"TRANSPORTE URBANO, Y VIALIDAD PEATONAL",TERMINAL DE BUSES,TRANSPORTE.TRANSPORTE_URBANO_Y_VIALIDAD_PEATONAL.TERMINAL_DE_BUSES,"Infraestructura para terminales de pasajeros de transporte público de buses de recorridos interurbanos, localizado en áreas urbanas.",METROS CUADRADOS | NUMERO DE ANDENES,"buses, terminal, recorridos, interurbanos, localizado","terminales, urbanas, pasajeros, transporte, areas"
TRANSPORTE,"TRANSPORTE URBANO, Y VIALIDAD PEATONAL",VIALIDAD LOCAL,TRANSPORTE.TRANSPORTE_URBANO_Y_VIALIDAD_PEATONAL.VIALIDAD_LOCAL,"Infraestructura de calles locales y/o pasajes que conectan con vías troncales, colectoras, de servicios y de acceso a la vivienda.",METROS LINEALES | METROS CUADRADOS,"vialidad, conectan, pasajes, troncales, calles","colectoras, vivienda, acceso, vias"
TRANSPORTE,"TRANSPORTE URBANO, Y VIALIDAD PEATONAL",ACERAS VIALIDAD PEATONAL,TRANSPORTE.TRANSPORTE_URBANO_Y_VIALIDAD_PEATONAL.ACERAS_VIALIDAD_PEATONAL,Corresponde a proyectos pavimentación de aceras para el transporte peatonal en vias locales,METROS LINEALES | METROS CUADRADOS,"aceras, peatonal, vialidad, pavimentacion, transporte",vias
TRANSPORTE,"TRANSPORTE URBANO, Y VIALIDAD PEATONAL",VIAS URBANAS ESTRUCTURANTES,TRANSPORTE.TRANSPORTE_URBANO_Y_VIALIDAD_PEATONAL.VIAS_URBANAS_ESTRUCTURANTES,Infraestructura de transporte vial que afecta a una o más vías expresas o troncales y en el caso de las vías colectoras considera los procesos de construcción y ampliación (longitudes mayores a 1.000 m),METROS LINEALES | METROS CUADRADOS,"estructurantes, vias, urbanas, afecta, expresas","troncales, caso, procesos, longitudes, 000, colectoras, ampliacion, mayores"
TRANSPORTE,"TRANSPORTE URBANO, Y VIALIDAD PEATONAL",CORREDOR TRANSPORTE PUBLICO,TRANSPORTE.TRANSPORTE_URBANO_Y_VIALIDAD_PEATONAL.CORREDOR_TRANSPORTE_PUBLICO,Iniciativas para vias segregadas de uso exclusivo para buses de transporte público urbano.,METROS LINEALES | METROS CUADRADOS,"corredor, transporte, segregadas, exclusivo, buses","uso, urbano, vias"
TRANSPORTE,"TRANSPORTE URBANO, Y VIALIDAD PEATONAL",PUENTE URBANO,TRANSPORTE.TRANSPORTE_URBANO_Y_VIALIDAD_PEATONAL.PUENTE_URBANO,Iniciativa de estructura de puentes en vías urbanas y obras de conexión y seguridad vial.,METROS LINEALES | METROS CUADRADOS,"puente, urbano, conexion, estructura, puentes","vial, urbanas, seguridad, vias"
TRANSPORTE,"TRANSPORTE URBANO, Y VIALIDAD PEATONAL",VIAS VIALIDAD URBANA INTERMEDIA,TRANSPORTE.TRANSPORTE_URBANO_Y_VIALIDAD_PEATONAL.VIAS_VIALIDAD_URBANA_INTERMEDIA,"Corresponde a proyectos en vías colectoras y en el caso de ampliación, intervenciones en longitudes menores a 1.000 m; o Proyectos en vías de servicio.",METROS LINEALES | METROS CUADRADOS,"intermedia, vias, urbana, vialidad, intervenciones","caso, longitudes, 000, colectoras, ampliacion, menores"
TRANSPORTE,"TRANSPORTE URBANO, Y VIALIDAD PEATONAL",ACERAS Y SOLERAS VIALIDAD URBANA INTERMEDIA,TRANSPORTE.TRANSPORTE_URBANO_Y_VIALIDAD_PEATONAL.ACERAS_Y_SOLERAS_VIALIDAD_URBANA_INTERMEDIA,Corresponde a proyectos pavimentación de aceras y soleras para el transporte peatonal en vias de vialidad intermedia,METROS LINEALES | METROS CUADRADOS,"soleras, intermedia, aceras, vialidad, urbana","pavimentacion, peatonal, transporte, vias"
TRANSPORTE,"TRANSPORTE URBANO, Y VIALIDAD PEATONAL",SEMAFORIZACION,TRANSPORTE.TRANSPORTE_URBANO_Y_VIALIDAD_PEATONAL.SEMAFORIZACION,Iniciativas para sistemas de semáforos en vias urbanas,UNIDAD,"semaforizacion, semaforos, urbanas, vias, sistemas",
TRANSPORTE,TRANSPORTE AEREO,RED PRIMARIA:,TRANSPORTE.TRANSPORTE_AEREO.RED_PRIMARIA,Iniciativas para sistemas de semáforos en vias urbanas,,"primaria, red, semaforos, urbanas, vias",sistemas
TRANSPORTE,TRANSPORTE AEREO,LADO AIRE INFRAESTRUCTURA HORIZONTAL,TRANSPORTE.TRANSPORTE_AEREO.LADO_AIRE_INFRAESTRUCTURA_HORIZONTAL,"Comprende el área movimiento aeronáutico – aterrizaje y rodajes – y de maniobras, plataformas y otras instalaciones de apoyo",METROS CUADRADOS,"horizontal, lado, aire, aeronautico, aterrizaje","rodajes, maniobras, plataformas, movimiento, comprende, area, apoyo, instalaciones"
TRANSPORTE,TRANSPORTE AEREO,LADO AIRE INFRAESTRUCTURA VERTICAL,TRANSPORTE.TRANSPORTE_AEREO.LADO_AIRE_INFRAESTRUCTURA_VERTICAL,"Comprende instalaciones de apoyo como torre de control (tw), servicio salvamento extinción incendios (ssei), edificios dgac, zona de combustibles, hangares y otros.",METROS CUADRADOS,"vertical, lado, aire, torre, salvamento","extincion, ssei, dgac, hangares, zona, combustibles, incendios, edificios"
TRANSPORTE,TRANSPORTE AEREO,LADO TERRESTRE INFRAESTRUCTURA HORIZONTAL/VERTICAL,TRANSPORTE.TRANSPORTE_AEREO.LADO_TERRESTRE_INFRAESTRUCTURA_HORIZONTALVERTICAL,"Comprende terminal de pasajeros, terminal de carga, edificios de apoyo, estacionamientos, vialidad pública, accesos y otros",METROS CUADRADOS,"vertical, horizontal, lado, terrestre, terminal","estacionamientos, accesos, edificios, comprende, vialidad, pasajeros, carga, apoyo"
TRANSPORTE,TRANSPORTE AEREO,LADO AIRE Y TERRESTRE,TRANSPORTE.TRANSPORTE_AEREO.LADO_AIRE_Y_TERRESTRE,Combina instalaciones de aire y terrestre.,METROS CUADRADOS,"terrestre, lado, aire, combina, instalaciones",
